Task_ID,User_ID,User_Clearance,Policy_Level,Policy_Compartment,Action,Task_Difficulty,Requested_Resources,Decision,Reason,VM_ID,VM_Level,VM_Compartment,Eligible_VM_Count,Allocation_Score,In_Place_Scaled,Resource_Allocated,VM_Remaining_Resources_After,Alloc_Status_Key
1381,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.30587,no,4,198,alloc_status_1381
1382,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.33662,no,2,62,alloc_status_1382
1383,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1383
1384,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.444575,no,3,21,alloc_status_1384
1385,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.46418,no,4,2,alloc_status_1385
1386,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.36984,no,4,204,alloc_status_1386
1387,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1387
1388,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.4504,no,3,71,alloc_status_1388
1389,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1389
1390,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1390
1391,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1391
1392,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.17455,no,2,195,alloc_status_1392
1393,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.31037,no,5,193,alloc_status_1393
1394,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.34051,no,3,59,alloc_status_1394
1395,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1395
1396,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-05,L4,finance,2,0.448195,no,4,22,alloc_status_1396
1397,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.39504,yes,5,72,alloc_status_1397
1398,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.37244,no,4,200,alloc_status_1398
1399,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1399
1400,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.452655,no,4,67,alloc_status_1400
1401,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1401
1402,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1402
1403,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1403
1404,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.17766,no,3,192,alloc_status_1404
1405,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.315955,no,4,189,alloc_status_1405
1406,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.28416,yes,2,132,alloc_status_1406
1407,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1407
1408,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.449275,no,3,18,alloc_status_1408
1409,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.40285,no,4,68,alloc_status_1409
1410,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.375025,no,3,197,alloc_status_1410
1411,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1411
1412,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.41332,yes,3,139,alloc_status_1412
1413,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1413
1414,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1414
1415,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1415
1416,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.18236,no,2,190,alloc_status_1416
1417,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.32042,no,3,186,alloc_status_1417
1418,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.28727,no,4,128,alloc_status_1418
1419,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1419
1420,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.453975,no,4,14,alloc_status_1420
1421,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-18,L5,research,1,0.40914,no,6,62,alloc_status_1421
1422,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.37697,no,3,194,alloc_status_1422
1423,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1423
1424,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.41525,no,3,136,alloc_status_1424
1425,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1425
1426,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1426
1427,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1427
1428,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.18547,no,2,188,alloc_status_1428
1429,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.323765,no,5,181,alloc_status_1429
1430,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.29356,no,4,124,alloc_status_1430
1431,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1431
1432,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.398075,yes,5,84,alloc_status_1432
1433,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-18,L5,research,1,0.41854,no,6,56,alloc_status_1433
1434,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.3789,no,4,190,alloc_status_1434
1435,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1435
1436,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.417195,no,3,133,alloc_status_1436
1437,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1437
1438,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1438
1439,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1439
1440,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-13,L0,finance,2,0.18561,no,1,159,alloc_status_1440
1441,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.32935,no,4,177,alloc_status_1441
1442,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.2998,no,3,121,alloc_status_1442
1443,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1443
1444,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.404585,no,4,80,alloc_status_1444
1445,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-18,L5,research,1,0.42794,no,6,50,alloc_status_1445
1446,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.381465,no,4,186,alloc_status_1446
1447,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1447
1448,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.419125,no,4,129,alloc_status_1448
1449,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1449
1450,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1450
1451,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1451
1452,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.187545,no,3,156,alloc_status_1452
1453,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.33385,no,4,173,alloc_status_1453
1454,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.3045,no,3,118,alloc_status_1454
1455,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1455
1456,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.409825,no,5,75,alloc_status_1456
1457,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.43734,no,4,46,alloc_status_1457
1458,user_L0,L0,L0,research,exec,easy,2,ALLOWED,GRANTED,vm-07,L0,research,1,0.384065,no,2,184,alloc_status_1458
1459,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1459
1460,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.421725,no,4,125,alloc_status_1460
1461,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1461
1462,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1462
1463,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1463
1464,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.18863,no,3,185,alloc_status_1464
1465,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.338315,no,4,169,alloc_status_1465
1466,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.3092,no,2,116,alloc_status_1466
1467,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1467
1468,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.415095,no,5,70,alloc_status_1468
1469,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.44358,no,5,41,alloc_status_1469
1470,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.38534,no,3,181,alloc_status_1470
1471,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1471
1472,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.424325,no,3,122,alloc_status_1472
1473,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1473
1474,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1474
1475,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1475
1476,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.19333,no,2,183,alloc_status_1476
1477,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.34012,no,3,87,alloc_status_1477
1478,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.31236,no,3,113,alloc_status_1478
1479,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1479
1480,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.4194,no,5,65,alloc_status_1480
1481,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.45144,no,5,36,alloc_status_1481
1482,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.38727,no,3,178,alloc_status_1482
1483,user_L1,L1,L1,finance,write,medium,5,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1483
1484,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.426255,no,4,118,alloc_status_1484
1485,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1485
1486,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1486
1487,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1487
1488,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-13,L0,finance,2,0.19342,no,3,153,alloc_status_1488
1489,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.34278,no,4,165,alloc_status_1489
1490,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.31706,no,2,111,alloc_status_1490
1491,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1491
1492,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.42374,no,4,61,alloc_status_1492
1493,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.45925,no,5,31,alloc_status_1493
1494,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.389215,no,4,174,alloc_status_1494
1495,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1495
1496,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.42882,no,4,114,alloc_status_1496
1497,user_L3,L3,L3,finance,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1497
1498,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1498
1499,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1499
1500,user_L0,L0,L0,finance,read,easy,3,ALLOWED,GRANTED,vm-01,L0,finance,2,0.19644,no,3,180,alloc_status_1500
1501,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.345995,no,4,83,alloc_status_1501
1502,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.32017,no,2,109,alloc_status_1502
1503,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1503
1504,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.42715,no,3,58,alloc_status_1504
1505,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.46706,no,5,26,alloc_status_1505
1506,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.391815,no,4,170,alloc_status_1506
1507,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1507
1508,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.43142,no,3,111,alloc_status_1508
1509,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1509
1510,user_L4,L4,L4,research,read,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1510
1511,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1511
1512,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.199295,no,2,151,alloc_status_1512
1513,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-02,L1,research,2,0.347245,no,3,162,alloc_status_1513
1514,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.32328,no,3,106,alloc_status_1514
1515,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1515
1516,user_L4,L4,L4,finance,read,easy,3,ALLOWED,GRANTED,vm-17,L4,finance,2,0.42975,no,3,55,alloc_status_1516
1517,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.47492,no,4,22,alloc_status_1517
1518,user_L0,L0,L0,research,exec,easy,4,ALLOWED,GRANTED,vm-07,L0,research,1,0.3944,no,4,166,alloc_status_1518
1519,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1519
1520,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.43335,no,2,109,alloc_status_1520
1521,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1521
1522,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1522
1523,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1523
1524,user_L0,L0,L0,finance,read,easy,1,ALLOWED,GRANTED,vm-01,L0,finance,2,0.20114,no,1,179,alloc_status_1524
1525,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.35059,no,4,158,alloc_status_1525
1526,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.32798,no,3,103,alloc_status_1526
1527,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1527
1528,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.43235,no,5,50,alloc_status_1528
1529,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.48116,no,5,17,alloc_status_1529
1530,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.396965,no,3,163,alloc_status_1530
1531,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1531
1532,user_L2,L2,L2,research,read,easy,2,ALLOWED,GRANTED,vm-09,L2,research,1,0.434625,no,2,107,alloc_status_1532
1533,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1533
1534,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1534
1535,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1535
1536,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.20273,no,2,177,alloc_status_1536
1537,user_L1,L1,L1,research,write,easy,3,ALLOWED,GRANTED,vm-14,L1,research,2,0.35382,no,3,80,alloc_status_1537
1538,user_L2,L2,L2,finance,read,easy,4,ALLOWED,GRANTED,vm-03,L2,finance,2,0.33268,no,4,99,alloc_status_1538
1539,user_L3,L3,L3,research,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1539
1540,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.43664,no,4,46,alloc_status_1540
1541,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.48902,no,4,13,alloc_status_1541
1542,user_L0,L0,L0,research,exec,easy,3,ALLOWED,GRANTED,vm-07,L0,research,1,0.398895,no,3,160,alloc_status_1542
1543,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1543
1544,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.43595,no,3,104,alloc_status_1544
1545,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1545
1546,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1546
1547,user_L5,L5,L5,finance,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1547
1548,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.203235,no,2,149,alloc_status_1548
1549,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-02,L1,research,2,0.355055,no,4,154,alloc_status_1549
1550,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-03,L2,finance,2,0.33897,no,3,96,alloc_status_1550
1551,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1551
1552,user_L4,L4,L4,finance,read,easy,4,ALLOWED,GRANTED,vm-17,L4,finance,2,0.4401,no,4,42,alloc_status_1552
1553,user_L5,L5,L5,research,read,medium,5,ALLOWED,GRANTED,vm-18,L5,research,1,0.49526,no,5,8,alloc_status_1553
1554,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1554
1555,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1555
1556,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.43788,no,3,101,alloc_status_1556
1557,user_L3,L3,L3,finance,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1557
1558,user_L4,L4,L4,research,read,easy,4,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1558
1559,user_L5,L5,L5,finance,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1559
1560,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-01,L0,finance,2,0.20584,no,2,175,alloc_status_1560
1561,user_L1,L1,L1,research,write,medium,5,ALLOWED,GRANTED,vm-02,L1,research,2,0.35957,no,5,149,alloc_status_1561
1562,user_L2,L2,L2,finance,read,easy,3,ALLOWED,GRANTED,vm-15,L2,finance,2,0.342845,no,3,107,alloc_status_1562
1563,user_L3,L3,L3,research,exec,medium,9,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1563
1564,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.443545,no,5,37,alloc_status_1564
1565,user_L5,L5,L5,research,read,easy,4,ALLOWED,GRANTED,vm-18,L5,research,1,0.5029,no,4,4,alloc_status_1565
1566,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1566
1567,user_L1,L1,L1,finance,write,easy,4,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1567
1568,user_L2,L2,L2,research,read,easy,4,ALLOWED,GRANTED,vm-09,L2,research,1,0.439825,no,4,97,alloc_status_1568
1569,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1569
1570,user_L4,L4,L4,research,read,medium,5,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1570
1571,user_L5,L5,L5,finance,read,medium,6,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1571
1572,user_L0,L0,L0,finance,read,easy,2,ALLOWED,GRANTED,vm-13,L0,finance,2,0.20714,no,2,147,alloc_status_1572
1573,user_L1,L1,L1,research,write,easy,4,ALLOWED,GRANTED,vm-14,L1,research,2,0.359695,no,4,76,alloc_status_1573
1574,user_L2,L2,L2,finance,read,easy,2,ALLOWED,GRANTED,vm-03,L2,finance,2,0.34367,no,2,94,alloc_status_1574
1575,user_L3,L3,L3,research,exec,medium,8,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1575
1576,user_L4,L4,L4,finance,read,medium,5,ALLOWED,GRANTED,vm-17,L4,finance,2,0.44785,no,5,32,alloc_status_1576
1577,user_L5,L5,L5,research,read,medium,6,ALLOWED,GRANTED,vm-18,L5,research,1,0.443105,yes,6,73,alloc_status_1577
1578,user_L0,L0,L0,research,exec,easy,3,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1578
1579,user_L1,L1,L1,finance,write,easy,3,DENIED,PLACEMENT_DENIED,none,none,none,0,,no,0,0,alloc_status_1579
1580,user_L2,L2,L2,research,read,easy,3,ALLOWED,GRANTED,vm-09,L2,research,1,0.442375,no,3,94,alloc_status_1580
1581,user_L3,L3,L3,finance,exec,medium,7,DENIED,NO_MEMORY_CAPACITY,none,none,none,0,,no,0,0,alloc_status_1581
